Style,Item,Carton_Qty,Price,Colour,Size,Fit,Desc,US_SoH,Next_Delivery,Length,Width,Height,CC,Weight(Kg),EAN13,DUN14,Commodity_Code,Unit_Of_Sale,Image_Path
T620,T620BZRXXL,024,34.80,BkZoom    ,XXL,R,PW3 Flex Shell Jacket,113,,65.0,40.0,33.0,3575.0000,0.5340,5036108290260,15036108780485,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T620BZR.jpg
T620,T620BZRXXXL,024,34.80,BkZoom    ,3 XL,R,PW3 Flex Shell Jacket,45,,65.0,40.0,33.0,3575.0000,0.5620,5036108290277,15036108780492,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T620BZR.jpg
T802,T802BKR28,024,37.95,Black     ,UK28 EU44  F,R,KX3 Ripstop Trousers,24,,43.0,28.0,40.0,2006.6660,0.7340,5036108300389,15036108789907,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802BKR.jpg
T802,T802BKR30,024,37.95,Black     ,UK30 EU46  F,R,KX3 Ripstop Trousers,18,,43.0,28.0,40.0,2006.6660,0.7410,5036108300396,15036108789914,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802BKR.jpg
T802,T802BKR32,024,37.95,Black     ,UK32 EU48  F,R,KX3 Ripstop Trousers,60,,43.0,28.0,40.0,2006.6660,0.7570,5036108300402,15036108789921,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802BKR.jpg
T802,T802BKR34,024,37.95,Black     ,UK34 EU50  F,R,KX3 Ripstop Trousers,96,,43.0,28.0,40.0,2006.6660,0.7820,5036108300426,15036108789945,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802BKR.jpg
T802,T802BKR36,024,37.95,Black     ,UK36 EU52  F,R,KX3 Ripstop Trousers,100,,43.0,28.0,40.0,2006.6660,0.7890,5036108300433,15036108789952,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802BKR.jpg
T802,T802BKR38,024,37.95,Black     ,UK38 EU54  F,R,KX3 Ripstop Trousers,83,,43.0,28.0,40.0,2006.6660,0.8060,5036108300440,15036108789969,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802BKR.jpg
T802,T802BKR40,024,37.95,Black     ,UK40 EU56  F,R,KX3 Ripstop Trousers,85,,43.0,28.0,40.0,2006.6660,0.8140,5036108300457,15036108789976,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802BKR.jpg
T802,T802BKR42,024,37.95,Black     ,UK42 EU58  F,R,KX3 Ripstop Trousers,65,,43.0,28.0,40.0,2006.6660,0.8370,5036108300471,15036108789990,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802BKR.jpg
T802,T802BKR44,024,37.95,Black     ,UK44 EU60  F,R,KX3 Ripstop Trousers,37,,43.0,28.0,40.0,2006.6660,0.8490,5036108300488,15036108790002,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802BKR.jpg
T802,T802BKR46,024,37.95,Black     ,UK46 EU62  F,R,KX3 Ripstop Trousers,11,,43.0,28.0,40.0,2006.6660,0.8600,5036108300495,15036108790019,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802BKR.jpg
T802,T802BKR48,024,37.95,Black     ,UK48 EU64  F,R,KX3 Ripstop Trousers,24,,43.0,28.0,40.0,2006.6660,0.8750,5036108300501,15036108790026,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802BKR.jpg
T802,T802NAR28,024,37.95,Navy      ,UK28 EU44  F,R,KX3 Ripstop Trousers,18,,43.0,28.0,40.0,2006.6660,0.7340,5036108300518,15036108790033,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802NAR.jpg
T802,T802NAR30,024,37.95,Navy      ,UK30 EU46  F,R,KX3 Ripstop Trousers,17,,43.0,28.0,40.0,2006.6660,0.7410,5036108300525,15036108790040,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802NAR.jpg
T802,T802NAR32,024,37.95,Navy      ,UK32 EU48  F,R,KX3 Ripstop Trousers,59,,43.0,28.0,40.0,2006.6660,0.7570,5036108300532,15036108790057,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802NAR.jpg
T802,T802NAR34,024,37.95,Navy      ,UK34 EU50  F,R,KX3 Ripstop Trousers,98,,43.0,28.0,40.0,2006.6660,0.7820,5036108300556,15036108790071,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802NAR.jpg
T802,T802NAR36,024,37.95,Navy      ,UK36 EU52  F,R,KX3 Ripstop Trousers,100,,43.0,28.0,40.0,2006.6660,0.7890,5036108300563,15036108790088,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802NAR.jpg
T802,T802NAR38,024,37.95,Navy      ,UK388 EU54  ,R,KX3 Ripstop Trousers,80,,43.0,28.0,40.0,2006.6660,0.8060,5036108300570,15036108790095,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802NAR.jpg
T802,T802NAR40,024,37.95,Navy      ,UK40 EU56  F,R,KX3 Ripstop Trousers,90,,43.0,28.0,40.0,2006.6660,0.8140,5036108300587,15036108796929,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802NAR.jpg
T802,T802NAR42,024,37.95,Navy      ,UK42 EU58  F,R,KX3 Ripstop Trousers,65,,43.0,28.0,40.0,2006.6660,0.8370,5036108300600,15036108790125,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802NAR.jpg
T802,T802NAR44,024,37.95,Navy      ,UK44 EU60  F,R,KX3 Ripstop Trousers,40,,43.0,28.0,40.0,2006.6660,0.8490,5036108300617,15036108790132,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802NAR.jpg
T802,T802NAR46,024,37.95,Navy      ,UK46 EU62  F,R,KX3 Ripstop Trousers,22,,43.0,28.0,40.0,2006.6660,0.8600,5036108300624,15036108790149,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802NAR.jpg
T802,T802NAR48,024,37.95,Navy      ,UK48 EU64  F,R,KX3 Ripstop Trousers,24,,43.0,28.0,40.0,2006.6660,0.8750,5036108300631,15036108790156,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802NAR.jpg
T802,T802SAR28,024,37.95,Sand      ,28,R,KX3 Ripstop Trousers,22,,43.0,28.0,40.0,2006.6660,0.7340,5036108322206,15036108810977,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802SAR.jpg
T802,T802SAR30,024,37.95,Sand      ,30,R,KX3 Ripstop Trousers,21,,43.0,28.0,40.0,2006.6660,0.7410,5036108322213,15036108810984,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802SAR.jpg
T802,T802SAR32,024,37.95,Sand      ,32,R,KX3 Ripstop Trousers,71,,43.0,28.0,40.0,2006.6660,0.7570,5036108322220,15036108810991,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802SAR.jpg
T802,T802SAR34,024,37.95,Sand      ,34,R,KX3 Ripstop Trousers,110,,43.0,28.0,40.0,2006.6660,0.7820,5036108322244,15036108811011,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802SAR.jpg
T802,T802SAR36,024,37.95,Sand      ,36,R,KX3 Ripstop Trousers,111,,43.0,28.0,40.0,2006.6660,0.7890,5036108322251,15036108811028,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802SAR.jpg
T802,T802SAR38,024,37.95,Sand      ,38,R,KX3 Ripstop Trousers,87,,43.0,28.0,40.0,2006.6660,0.8060,5036108322268,15036108811035,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802SAR.jpg
T802,T802SAR40,024,37.95,Sand      ,40,R,KX3 Ripstop Trousers,88,,43.0,28.0,40.0,2006.6660,0.8140,5036108322275,15036108811042,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802SAR.jpg
T802,T802SAR42,024,37.95,Sand      ,42,R,KX3 Ripstop Trousers,67,,43.0,28.0,40.0,2006.6660,0.8370,5036108322299,15036108811066,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802SAR.jpg
T802,T802SAR44,024,37.95,Sand      ,44,R,KX3 Ripstop Trousers,43,,43.0,28.0,40.0,2006.6660,0.8490,5036108322305,15036108811073,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802SAR.jpg
T802,T802SAR46,024,37.95,Sand      ,46,R,KX3 Ripstop Trousers,22,,43.0,28.0,40.0,2006.6660,0.8600,5036108322312,15036108811080,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802SAR.jpg
T802,T802SAR48,024,37.95,Sand      ,48,R,KX3 Ripstop Trousers,22,,43.0,28.0,40.0,2006.6660,0.8750,5036108322329,15036108811097,6203439010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T802SAR.jpg
T832,T832GMRL,024,39.20,Grey Marl ,Large,R,KX3 Baffle Knit Jacket,197,,65.0,40.0,58.0,6283.3330,0.5780,5036108299454,15036108788979,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T832GMR.jpg
T832,T832GMRM,024,39.20,Grey Marl ,Medium,R,KX3 Baffle Knit Jacket,90,,65.0,40.0,58.0,6283.3330,0.5440,5036108299461,15036108788986,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T832GMR.jpg
T832,T832GMRS,024,39.20,Grey Marl ,Small,R,KX3 Baffle Knit Jacket,40,,65.0,40.0,58.0,6283.3330,0.5330,5036108299478,15036108788993,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T832GMR.jpg
T832,T832GMRXL,024,39.20,Grey Marl ,XL,R,KX3 Baffle Knit Jacket,217,,65.0,40.0,58.0,6283.3330,0.6130,5036108299485,15036108789006,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T832GMR.jpg
T832,T832GMRXXL,024,39.20,Grey Marl ,XXL,R,KX3 Baffle Knit Jacket,139,,65.0,40.0,58.0,6283.3330,0.6310,5036108299492,15036108789013,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T832GMR.jpg
T832,T832GMRXXXL,024,39.20,Grey Marl ,3 XL,R,KX3 Baffle Knit Jacket,66,,65.0,40.0,58.0,6283.3330,0.6560,5036108299508,15036108789020,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/T832GMR.jpg
TK20,TK20BKRL,024,18.10,Black     ,Large,R,Print &amp;amp; Promo Softshell,367,,65.0,45.0,40.0,4875.0000,0.6200,5036108329311,15036108818126,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/TK20BKR.jpg
TK20,TK20BKRM,024,18.10,Black     ,Medium,R,Print &amp;amp; Promo Softshell,184,,65.0,45.0,40.0,4875.0000,0.5880,5036108329328,15036108818133,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/TK20BKR.jpg
TK20,TK20BKRS,024,18.10,Black     ,Small,R,Print &amp;amp; Promo Softshell,75,,65.0,45.0,40.0,4875.0000,0.5480,5036108329335,15036108818140,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/TK20BKR.jpg
TK20,TK20BKRXL,024,18.10,Black     ,XL,R,Print &amp;amp; Promo Softshell,326,,65.0,45.0,40.0,4875.0000,0.6480,5036108329342,15036108818157,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/TK20BKR.jpg
TK20,TK20BKRXXL,024,18.10,Black     ,XXL,R,Print &amp;amp; Promo Softshell,222,,65.0,45.0,40.0,4875.0000,0.6840,5036108329359,15036108818164,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/TK20BKR.jpg
TK20,TK20BKRXXXL,024,18.10,Black     ,3 XL,R,Print &amp;amp; Promo Softshell,106,,65.0,45.0,40.0,4875.0000,0.7000,5036108329366,15036108818171,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/TK20BKR.jpg
TK20,TK20NARL,024,18.10,Navy      ,Large,R,Print &amp;amp; Promo Softshell,393,,65.0,45.0,40.0,4875.0000,0.6200,5036108329250,15036108818065,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/TK20NAR.jpg
TK20,TK20NARM,024,18.10,Navy      ,Medium,R,Print &amp;amp; Promo Softshell,204,,65.0,45.0,40.0,4875.0000,0.5880,5036108329267,15036108818072,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/TK20NAR.jpg
TK20,TK20NARS,024,18.10,Navy      ,Small,R,Print &amp;amp; Promo Softshell,96,,65.0,45.0,40.0,4875.0000,0.5480,5036108329274,15036108818089,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/TK20NAR.jpg
TK20,TK20NARXL,024,18.10,Navy      ,XL,R,Print &amp;amp; Promo Softshell,341,,65.0,45.0,40.0,4875.0000,0.6480,5036108329281,15036108818096,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/TK20NAR.jpg
TK20,TK20NARXXL,024,18.10,Navy      ,XXL,R,Print &amp;amp; Promo Softshell,251,,65.0,45.0,40.0,4875.0000,0.6840,5036108329298,15036108818102,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/TK20NAR.jpg
TK20,TK20NARXXXL,024,18.10,Navy      ,3 XL,R,Print &amp;amp; Promo Softshell,141,,65.0,45.0,40.0,4875.0000,0.7000,5036108329304,15036108818119,6101302010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/TK20NAR.jpg
UAF73,UAF73GRR36,018,98.50,Grey      ,36,R,Araflame NFPA 2112 Coverall,15,,43.0,28.0,50.0,3344.4440,0.9990,5036108291700,15036108781840,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73GRR.jpg
UAF73,UAF73GRR38,018,98.50,Grey      ,38,R,Araflame NFPA 2112 Coverall,34,,43.0,28.0,50.0,3344.4440,0.9990,5036108291717,15036108781857,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73GRR.jpg
UAF73,UAF73GRR40,018,98.50,Grey      ,40,R,Araflame NFPA 2112 Coverall,52,,43.0,28.0,50.0,3344.4440,0.9990,5036108291724,15036108781864,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73GRR.jpg
UAF73,UAF73GRR42,018,98.50,Grey      ,42,R,Araflame NFPA 2112 Coverall,53,,43.0,28.0,50.0,3344.4440,0.9990,5036108291731,15036108781871,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73GRR.jpg
UAF73,UAF73GRR44,018,98.50,Grey      ,44,R,Araflame NFPA 2112 Coverall,88,,43.0,28.0,50.0,3344.4440,0.9990,5036108291748,15036108781888,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73GRR.jpg
UAF73,UAF73GRR46,018,98.50,Grey      ,46,R,Araflame NFPA 2112 Coverall,86,,43.0,28.0,50.0,3344.4440,0.9990,5036108291755,15036108781895,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73GRR.jpg
UAF73,UAF73GRR48,018,98.50,Grey      ,48,R,Araflame NFPA 2112 Coverall,54,,43.0,28.0,50.0,3344.4440,0.9990,5036108291762,15036108781901,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73GRR.jpg
UAF73,UAF73GRR50,018,98.50,Grey      ,50,R,Araflame NFPA 2112 Coverall,53,,43.0,28.0,50.0,3344.4440,0.9990,5036108291779,15036108781918,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73GRR.jpg
UAF73,UAF73GRR52,018,98.50,Grey      ,52,R,Araflame NFPA 2112 Coverall,60,,43.0,28.0,50.0,3344.4440,0.9990,5036108291786,15036108781925,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73GRR.jpg
UAF73,UAF73GRR54,018,98.50,Grey      ,54,R,Araflame NFPA 2112 Coverall,32,,43.0,28.0,50.0,3344.4440,0.9990,5036108291793,15036108781932,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73GRR.jpg
UAF73,UAF73GRR56,018,98.50,Grey      ,56,R,Araflame NFPA 2112 Coverall,34,,43.0,28.0,50.0,3344.4440,0.9990,5036108294329,15036108784063,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73GRR.jpg
UAF73,UAF73GRR58,018,98.50,Grey      ,58,R,Araflame NFPA 2112 Coverall,85,,43.0,28.0,50.0,3344.4440,0.9990,5036108294336,15036108784070,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73GRR.jpg
UAF73,UAF73GRR60,018,98.50,Grey      ,60,R,Araflame NFPA 2112 Coverall,38,,43.0,28.0,50.0,3344.4440,0.9990,5036108294343,15036108784087,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73GRR.jpg
UAF73,UAF73GRR62,018,98.50,Grey      ,62,R,Araflame NFPA 2112 Coverall,42,,43.0,28.0,50.0,3344.4440,0.9990,5036108294350,15036108784094,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73GRR.jpg
UAF73,UAF73GRR64,018,98.50,Grey      ,64,R,Araflame NFPA 2112 Coverall,36,,43.0,28.0,50.0,3344.4440,0.9990,5036108294367,15036108784100,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73GRR.jpg
UAF73,UAF73GRR66,018,98.50,Grey      ,66,R,Araflame NFPA 2112 Coverall,15,,43.0,28.0,50.0,3344.4440,0.9990,5036108294374,15036108784117,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73GRR.jpg
UAF73,UAF73NAR36,018,98.50,Navy      ,36,R,Araflame NFPA 2112 Coverall,1,,43.0,28.0,50.0,3344.4440,0.9990,5036108291816,15036108781956,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73NAR.jpg
UAF73,UAF73NAR38,018,98.50,Navy      ,38,R,Araflame NFPA 2112 Coverall,7,,43.0,28.0,50.0,3344.4440,0.9990,5036108291823,15036108781963,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73NAR.jpg
UAF73,UAF73NAR40,018,98.50,Navy      ,40,R,Araflame NFPA 2112 Coverall,31,,43.0,28.0,50.0,3344.4440,0.9990,5036108291830,15036108781970,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73NAR.jpg
UAF73,UAF73NAR42,018,98.50,Navy      ,42,R,Araflame NFPA 2112 Coverall,36,,43.0,28.0,50.0,3344.4440,0.9990,5036108291847,15036108781987,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73NAR.jpg
UAF73,UAF73NAR44,018,98.50,Navy      ,44,R,Araflame NFPA 2112 Coverall,32,,43.0,28.0,50.0,3344.4440,0.9990,5036108291854,15036108781994,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73NAR.jpg
UAF73,UAF73NAR46,018,98.50,Navy      ,46,R,Araflame NFPA 2112 Coverall,60,,43.0,28.0,50.0,3344.4440,0.9990,5036108291861,15036108782007,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73NAR.jpg
UAF73,UAF73NAR48,018,98.50,Navy      ,48,R,Araflame NFPA 2112 Coverall,31,,43.0,28.0,50.0,3344.4440,0.9990,5036108291878,15036108782014,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73NAR.jpg
UAF73,UAF73NAR50,018,98.50,Navy      ,50,R,Araflame NFPA 2112 Coverall,57,,43.0,28.0,50.0,3344.4440,0.9990,5036108291885,15036108782021,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73NAR.jpg
UAF73,UAF73NAR52,018,98.50,Navy      ,52,R,Araflame NFPA 2112 Coverall,29,,43.0,28.0,50.0,3344.4440,0.9990,5036108291892,15036108782038,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73NAR.jpg
UAF73,UAF73NAR54,018,98.50,Navy      ,54,R,Araflame NFPA 2112 Coverall,28,,43.0,28.0,50.0,3344.4440,0.9990,5036108291908,15036108782045,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73NAR.jpg
UAF73,UAF73NAR56,018,98.50,Navy      ,56,R,Araflame NFPA 2112 Coverall,30,,43.0,28.0,50.0,3344.4440,0.9990,5036108294381,15036108784124,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73NAR.jpg
UAF73,UAF73NAR58,018,98.50,Navy      ,58,R,Araflame NFPA 2112 Coverall,28,,43.0,28.0,50.0,3344.4440,0.9990,5036108294398,15036108784131,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73NAR.jpg
UAF73,UAF73NAR60,018,98.50,Navy      ,60,R,Araflame NFPA 2112 Coverall,11,,43.0,28.0,50.0,3344.4440,0.9990,5036108294404,15036108784148,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73NAR.jpg
UAF73,UAF73NAR62,018,98.50,Navy      ,62,R,Araflame NFPA 2112 Coverall,11,,43.0,28.0,50.0,3344.4440,0.9990,5036108294411,15036108784155,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73NAR.jpg
UAF73,UAF73NAR64,018,98.50,Navy      ,64,R,Araflame NFPA 2112 Coverall,10,,43.0,28.0,50.0,3344.4440,0.9990,5036108294428,15036108784162,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73NAR.jpg
UAF73,UAF73NAR66,018,98.50,Navy      ,66,R,Araflame NFPA 2112 Coverall,9,,43.0,28.0,50.0,3344.4440,0.9990,5036108294435,15036108784179,6211339010,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UAF73NAR.jpg
UB214,UB214NARL,060,6.30,Navy      ,Large,R,Thermal T-Shirt Short Sleeved,225,,38.0,31.0,58.0,1138.7330,0.2200,5036108230808,15036108718662,6109100011,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB214NAR.jpg
UB214,UB214NARM,060,6.30,Navy      ,Medium,R,Thermal T-Shirt Short Sleeved,120,,38.0,31.0,58.0,1138.7330,0.2100,5036108230815,15036108718679,6109100011,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB214NAR.jpg
UB214,UB214NARXL,060,6.30,Navy      ,XL,R,Thermal T-Shirt Short Sleeved,106,,38.0,31.0,58.0,1138.7330,0.2300,5036108230822,15036108718686,6109100011,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB214NAR.jpg
UB214,UB214NARXXL,060,6.30,Navy      ,XXL,R,Thermal T-Shirt Short Sleeved,15,,38.0,31.0,58.0,1138.7330,0.2400,5036108230839,15036108718693,6109100011,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB214NAR.jpg
UB214,UB214NARXXXL,060,6.30,Navy      ,3 XL,R,Thermal T-Shirt Short Sleeved,47,,38.0,31.0,58.0,1138.7330,0.2500,5036108241323,15036108729552,6109100011,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB214NAR.jpg
UB214,UB214SBRL,060,6.30,Sky       ,Large,R,Thermal T-Shirt Short Sleeved,38,,38.0,31.0,58.0,1138.7330,0.2200,5036108230846,15036108718709,6109100011,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB214SBR.jpg
UB214,UB214SBRM,060,6.30,Sky       ,Medium,R,Thermal T-Shirt Short Sleeved,40,,38.0,31.0,58.0,1138.7330,0.2100,5036108230853,15036108718716,6109100011,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB214SBR.jpg
UB214,UB214SBRXL,060,6.30,Sky       ,XL,R,Thermal T-Shirt Short Sleeved,48,,38.0,31.0,58.0,1138.7330,0.2300,5036108230860,15036108718723,6109100011,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB214SBR.jpg
UB214,UB214SBRXXL,060,6.30,Sky       ,XXL,R,Thermal T-Shirt Short Sleeved,51,,38.0,31.0,58.0,1138.7330,0.2400,5036108230877,15036108718730,6109100011,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB214SBR.jpg
UB214,UB214SBRXXXL,060,6.30,Sky       ,3 XL,R,Thermal T-Shirt Short Sleeved,55,,38.0,31.0,58.0,1138.7330,0.2500,5036108241330,15036108729569,6109100011,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB214SBR.jpg
UB214,UB214WHRM,060,6.30,White     ,Medium,R,Thermal T-Shirt Short Sleeved,15,,38.0,31.0,58.0,1138.7330,0.2100,5036108230891,15036108718754,6109100011,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB214WHR.jpg
UB214,UB214WHRXL,060,6.30,White     ,XL,R,Thermal T-Shirt Short Sleeved,15,,38.0,31.0,58.0,1138.7330,0.2300,5036108230907,15036108718761,6109100011,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB214WHR.jpg
UB214,UB214WHRXXL,060,6.30,White     ,XXL,R,Thermal T-Shirt Short Sleeved,47,,38.0,31.0,58.0,1138.7330,0.2400,5036108230914,15036108718778,6109100011,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB214WHR.jpg
UB214,UB214WHRXXXL,060,6.30,White     ,3 XL,R,Thermal T-Shirt Short Sleeved,40,,38.0,31.0,58.0,1138.7330,0.2500,5036108241347,15036108729576,6109100011,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB214WHR.jpg
UB215,UB215NARL,060,6.35,Navy      ,Large,R,Thermal Pants,21,,38.0,31.0,58.0,1138.7330,0.2600,5036108230921,15036108718785,6103421020,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB215NAR.jpg
UB215,UB215NARM,060,6.35,Navy      ,Medium,R,Thermal Pants,162,,38.0,31.0,58.0,1138.7330,0.2400,5036108230938,15036108718792,6103421020,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB215NAR.jpg
UB215,UB215SBRL,060,6.35,Sky       ,Large,R,Thermal Pants,6,,38.0,31.0,58.0,1138.7330,0.2600,5036108230969,15036108718822,6103421020,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB215SBR.jpg
UB215,UB215SBRXL,060,6.35,Sky       ,XL,R,Thermal Pants,1,,38.0,31.0,58.0,1138.7330,0.2800,5036108230983,15036108718846,6103421020,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB215SBR.jpg
UB215,UB215SBRXXL,060,6.35,Sky       ,XXL,R,Thermal Pants,23,,38.0,31.0,58.0,1138.7330,0.3000,5036108230990,15036108718853,6103421020,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB215SBR.jpg
UB215,UB215SBRXXXL,060,6.35,Sky       ,3 XL,R,Thermal Pants,4,,38.0,31.0,58.0,1138.7330,0.3200,5036108241385,15036108729613,6103421020,1,https://d11ak7fd9ypfb7.cloudfront.net/styles1100px/UB215SBR.jpg
